CAL_DATE,PUBLIC_HOLIDAY_DESC,REGION,IS_PUBLIC_HOLIDAY,IS_SCHOOL_HOLIDAY,SPCL_EVNT_DESC
2025-12-26,Boxing Day,TAS,True,False,
2025-12-26,Boxing Day,VIC,True,False,
2025-12-26,Boxing Day,NT,True,False,
2025-12-26,Boxing Day,QLD,True,False,
2025-12-26,Boxing Day,NSW,True,False,
2026-01-01,New Year's Day,WA,True,False,
2026-01-01,New Year's Day,ACT,True,False,
2026-01-01,New Year's Day,SA,True,False,
2026-01-01,New Year's Day,TAS,True,False,
2026-01-01,New Year's Day,VIC,True,False,
2026-01-01,New Year's Day,NT,True,False,
2026-01-01,New Year's Day,QLD,True,False,
2026-01-01,New Year's Day,NSW,True,False,
2026-01-26,Australia Day,WA,True,False,
2026-01-26,Australia Day,ACT,True,False,
2026-01-26,Australia Day,SA,True,False,
2026-01-26,Australia Day,TAS,True,False,
2026-01-26,Australia Day,VIC,True,False,
2026-01-26,Australia Day,NT,True,False,
2026-01-26,Australia Day,QLD,True,False,
2026-01-26,Australia Day,NSW,True,False,
2026-03-02,Labour Day,WA,True,False,
2026-03-09,Canberra Day,ACT,True,False,
2026-03-09,March Public Holiday,SA,True,False,
2026-03-09,Eight Hours Day,TAS,True,False,
2026-03-09,Labour Day,VIC,True,False,
2026-04-03,Good Friday,WA,True,False,
2026-04-03,Good Friday,ACT,True,False,
2026-04-03,Good Friday,SA,True,False,
2026-04-03,Good Friday,TAS,True,False,
2026-04-03,Good Friday,VIC,True,False,
2026-04-03,Good Friday,NT,True,False,
2026-04-03,Good Friday,QLD,True,False,
2026-04-03,Good Friday,NSW,True,False,
2026-04-04,Easter Eve,ACT,True,False,
2026-04-04,Easter Eve,NSW,True,False,
2026-04-04,Easter Eve,NT,True,False,
2026-04-04,Easter Eve,QLD,True,False,
2026-04-04,Easter Eve,SA,True,False,
2026-04-04,Easter Eve,VIC,True,False,
2026-04-05,Easter Sunday,ACT,True,False,
2026-04-05,Easter Sunday,NSW,True,False,
2026-04-05,Easter Sunday,VIC,True,False,
2026-04-05,Easter Sunday,WA,True,False,
2026-04-06,Easter Monday,WA,True,False,
2026-04-06,Easter Monday,ACT,True,False,
2026-04-06,Easter Monday,SA,True,False,
2026-04-06,Easter Monday,TAS,True,False,
2026-04-06,Easter Monday,VIC,True,False,
2026-04-06,Easter Monday,NT,True,False,
2026-04-06,Easter Monday,QLD,True,False,
2026-04-06,Easter Monday,NSW,True,False,
2026-04-25,Anzac Day,WA,True,False,
2026-04-25,Anzac Day,ACT,True,False,
2026-04-25,Anzac Day,SA,True,False,
2026-04-25,Anzac Day,TAS,True,False,
2026-04-25,Anzac Day,VIC,True,False,
2026-04-25,Anzac Day,NT,True,False,
2026-04-25,Anzac Day,QLD,True,False,
2026-04-25,Anzac Day,NSW,True,False,
2026-05-04,May Day,NT,True,False,
2026-05-04,Labour Day,QLD,True,False,
2026-06-01,Reconciliation Day,ACT,True,False,
2026-06-01,Western Australia Day,WA,True,False,
2026-06-08,King's Birthday,ACT,True,False,
2026-06-08,King's Birthday,NSW,True,False,
2026-06-08,King's Birthday,NT,True,False,
2026-06-08,King's Birthday,SA,True,False,
2026-06-08,King's Birthday,TAS,True,False,
2026-06-08,King's Birthday,VIC,True,False,
2026-08-03,Picnic Day,NT,True,False,
2026-10-05,Labour Day,ACT,True,False,
2026-10-05,Labour Day,NSW,True,False,
2026-10-05,Labour Day,SA,True,False,
2026-12-25,Christmas Day,WA,True,False,
2026-12-25,Christmas Day,ACT,True,False,
2026-12-25,Christmas Day,SA,True,False,
2026-12-25,Christmas Day,TAS,True,False,
2026-12-25,Christmas Day,VIC,True,False,
2026-12-25,Christmas Day,NT,True,False,
2026-12-25,Christmas Day,QLD,True,False,
2026-12-25,Christmas Day,NSW,True,False,
2026-12-26,Boxing Day,WA,True,False,
2026-12-26,Boxing Day,ACT,True,False,
2026-12-26,Boxing Day,SA,True,False,
2026-12-26,Boxing Day,TAS,True,False,
2026-12-26,Boxing Day,VIC,True,False,
2026-12-26,Boxing Day,NT,True,False,
2026-12-26,Boxing Day,QLD,True,False,
2026-12-26,Boxing Day,NSW,True,False,
